REC,nClicks,Duration,ICI1,ICI2,ICI3,ICI4,ICI5,ICI6,ICI7,ICI8,ICI9,ICI10,ICI11,ICI12,ICI13,ICI14,ICI15,ICI16,ICI17,ICI18,ICI19,ICI20,ICI21,ICI22,ICI23,ICI24,ICI25,ICI26,ICI27,ICI28,Whale,TsTo,Whale,File,Time,Tempo,Rhythm,Clicks,Extra Click,ConstructedString
sw091b001_5849,5,0.3229667,0.10285,0.083775,0.0746583,0.0616834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5877.0601,2,sw091b,5877.0601,0,2,5,0,c1
sw091b001_5849,5,0.3131833,0.088,0.08805,0.0722917,0.0648416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5877.8809,1,sw091b,5877.8809,0,4,5,0,e1
sw091b001_5849,5,0.3136713,0.0800748,0.0831811,0.0764104,0.074005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5881.655,1,sw091b,5881.655,0,4,5,0,e1
sw091b001_5849,5,0.3360706,0.104077,0.0912388,0.073957,0.0667978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5881.828,2,sw091b,5881.828,0,2,5,0,c1
sw091b001_5849,5,0.3097917,0.1033917,0.0787083,0.0673001,0.0603916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5885.9122,2,sw091b,5885.9122,0,2,5,0,c1
sw091b001_5849,6,0.3179034,0.0833317,0.08702,0.00046,0.075965,0.0711267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5889.8519,1,sw091b,5889.8519,0,10,6,1,K1
sw091b001_5849,5,0.3122625,0.0949567,0.0855967,0.0684008,0.0633083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5890.0313,2,sw091b,5890.0313,0,2,5,0,c1
sw091b001_5849,5,0.3283661,0.083392,0.0914724,0.0774177,0.076084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5894.2634,1,sw091b,5894.2634,0,4,5,0,e1
sw091b001_5849,5,0.3277877,0.1025106,0.0844703,0.073953,0.0668538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5894.3358,2,sw091b,5894.3358,0,2,5,0,c1
sw091b001_5849,5,0.329725,0.0994917,0.0878167,0.07715,0.0652666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5898.7465,2,sw091b,5898.7465,0,2,5,0,c1
sw091b001_5919,5,0.3294083,0.0845417,0.093625,0.0732,0.0780416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5926.5706,1,sw091b,5926.5706,0,4,5,0,e1
sw091b001_5919,5,0.3300084,0.09185,0.094675,0.073125,0.0703584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5931.6744,1,sw091b,5931.6744,0,4,5,0,e1
sw091b001_5919,5,0.3269333,0.089,0.094125,0.0726833,0.071125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5936.3772,1,sw091b,5936.3772,0,4,5,0,e1
sw091b001_5919,5,0.3215334,0.0865084,0.089525,0.075325,0.070175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5940.7877,1,sw091b,5940.7877,0,4,5,0,e1
sw091b001_5919,5,0.332825,0.0916666,0.0908167,0.0787333,0.0716084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5944.8104,1,sw091b,5944.8104,0,4,5,0,e1
sw091b001_5919,5,0.3222,0.0812083,0.096375,0.076,0.0686167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5949.0311,1,sw091b,5949.0311,0,4,5,0,e1
sw091b001_5967,5,0.3152083,0.0886333,0.0861917,0.0709833,0.0694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5975.4749,1,sw091b,5975.4749,0,4,5,0,e1
sw091b001_5967,5,0.32245,0.088075,0.0887083,0.0727334,0.0729333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5982.6298,1,sw091b,5982.6298,0,4,5,0,e1
sw091b001_5967,5,0.31405,0.0789583,0.0845917,0.07455,0.07595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5986.9378,1,sw091b,5986.9378,0,4,5,0,e1
sw091b001_5967,5,0.3359796,0.0984112,0.0868599,0.0769563,0.0737522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5987.1013,2,sw091b,5987.1013,0,4,5,0,e1
sw091b001_5967,5,0.3277333,0.1034166,0.0845417,0.07465,0.065125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5991.2862,2,sw091b,5991.2862,0,2,5,0,c1
sw091b001_5967,5,0.3262917,0.0837834,0.0896666,0.0809084,0.0719333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5994.9864,1,sw091b,5994.9864,0,4,5,0,e1
sw091b001_5967,5,0.3243,0.1015583,0.0824083,0.0750334,0.0653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5995.4597,2,sw091b,5995.4597,0,2,5,0,c1
sw091b001_5967,5,0.3158416,0.10125,0.0807416,0.0704834,0.0633666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5999.4436,2,sw091b,5999.4436,0,2,5,0,c1
sw091b001_6034,5,0.3190667,0.0828917,0.0899,0.073875,0.0724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6040.9567,2,sw091b,6040.9567,0,4,5,0,e1
sw091b001_6034,5,0.3171911,0.0829661,0.082525,0.0773666,0.0743334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6048.8585,2,sw091b,6048.8585,0,4,5,0,e1
sw091b002_13056,7,0.322875,0.0523667,0.061475,0.0555083,0.052175,0.042,0.05935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13063.5948,1,sw091b,13063.5948,0,8,7,0,i1
sw091b002_13056,7,0.332025,0.0484417,0.0622916,0.0620667,0.0491083,0.0586167,0.0515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13067.8532,1,sw091b,13067.8532,0,8,7,0,i1
sw091b002_13056,5,0.3284583,0.093225,0.0927333,0.0733334,0.0691666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13072.2369,1,sw091b,13072.2369,0,4,5,0,e1
sw091b002_13056,5,0.3300083,0.0883333,0.0961917,0.0763083,0.069175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13076.3686,1,sw091b,13076.3686,0,4,5,0,e1
sw091b002_13056,5,0.3315917,0.090075,0.0915833,0.0758334,0.0741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13080.4948,1,sw091b,13080.4948,0,4,5,0,e1
sw091b002_13056,5,0.3382083,0.0905166,0.0969417,0.07775,0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13084.7945,1,sw091b,13084.7945,0,4,5,0,e1
sw091b002_13101,5,0.3291417,0.0805084,0.0956333,0.0780917,0.0749083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13106.8134,1,sw091b,13106.8134,0,4,5,0,e1
sw091b002_13101,5,0.3810917,0.1133917,0.0996833,0.0773083,0.0907084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13112.3793,2,sw091b,13112.3793,0,4,5,0,e1
sw091b002_13101,5,0.3693,0.1105,0.096775,0.0760084,0.0860166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13116.6745,2,sw091b,13116.6745,0,4,5,0,e1
sw091b002_13101,5,0.307175,0.0776333,0.086525,0.0733667,0.06965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13118.0015,1,sw091b,13118.0015,0,4,5,0,e1
sw091b002_13101,5,0.3340833,0.097775,0.090925,0.080975,0.0644083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13121.2576,2,sw091b,13121.2576,0,4,5,0,e1
sw091b002_13101,5,0.3053,0.0770167,0.0838083,0.073025,0.07145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13122.0391,1,sw091b,13122.0391,0,4,5,0,e1
sw091b002_13101,5,0.33675,0.11155,0.0869166,0.066925,0.0713584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13125.5787,2,sw091b,13125.5787,0,2,5,0,c1
sw091b002_13101,5,0.3226917,0.0827833,0.0861417,0.0796917,0.074075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13126.1299,1,sw091b,13126.1299,0,4,5,0,e1
sw091b002_13101,5,0.3713333,0.1141166,0.0965334,0.0798833,0.0808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13129.6936,2,sw091b,13129.6936,0,4,5,0,e1
sw091b002_13101,5,0.3200334,0.088375,0.0828584,0.0757166,0.0730834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13130.3621,1,sw091b,13130.3621,0,4,5,0,e1
sw091b002_13101,5,0.3347982,0.1000912,0.0885124,0.0763955,0.0697991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13134.7368,2,sw091b,13134.7368,0,4,5,0,e1
sw091b002_13101,5,0.3170917,0.087375,0.0830334,0.0729583,0.073725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13134.764,1,sw091b,13134.764,0,4,5,0,e1
sw091b002_13142,5,0.3170666,0.063025,0.100375,0.0871333,0.0665333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13148.1385,1,sw091b,13148.1385,0,4,5,0,e1
sw091b002_13142,6,0.4914449,0.1104166,0.0974084,0.0837621,0.0687045,0.1311533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13148.1558,2,sw091b,13148.1558,1,10,6,1,K2
sw091b002_13142,5,0.3210746,0.0974263,0.0814973,0.0763658,0.0657852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13153.8529,2,sw091b,13153.8529,0,4,5,0,e1
sw091b002_13142,5,0.3271334,0.0856417,0.088225,0.0770833,0.0761834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13153.9804,1,sw091b,13153.9804,0,4,5,0,e1
sw091b002_13142,5,0.3234095,0.1008914,0.0826787,0.0739151,0.0659243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13158.73,2,sw091b,13158.73,0,2,5,0,c1
sw091b002_13142,5,0.3275461,0.0832378,0.090726,0.0783994,0.0751829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13158.8135,1,sw091b,13158.8135,0,4,5,0,e1
sw091b002_13142,5,0.3182084,0.0778167,0.0913583,0.0759417,0.0730917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13162.8664,1,sw091b,13162.8664,0,4,5,0,e1
sw091b002_13142,5,0.3237616,0.0950136,0.084968,0.076102,0.067678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13166.7178,2,sw091b,13166.7178,0,4,5,0,e1
sw091b002_13142,5,0.3223,0.0805917,0.0911416,0.07715,0.0734167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13166.7782,1,sw091b,13166.7782,0,4,5,0,e1
sw091b002_13142,5,0.3196417,0.0691834,0.098175,0.07775,0.0745333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13170.4392,1,sw091b,13170.4392,0,4,5,0,e1
sw091b002_13142,5,0.31025,0.086525,0.08365,0.0748833,0.0651917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13170.8784,2,sw091b,13170.8784,0,4,5,0,e1
sw091b002_13142,5,0.3242667,0.0773167,0.0920333,0.07985,0.0750667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13174.4067,1,sw091b,13174.4067,0,4,5,0,e1
sw091b002_13142,5,0.308025,0.0826167,0.0840667,0.0743333,0.0670083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13175.0889,2,sw091b,13175.0889,0,4,5,0,e1
sw091b002_13142,5,0.3145833,0.0807167,0.08835,0.0745083,0.0710083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13178.8011,1,sw091b,13178.8011,0,4,5,0,e1
sw091b002_13142,5,0.3117667,0.08675,0.085475,0.0728167,0.066725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13179.3693,2,sw091b,13179.3693,0,4,5,0,e1
sw091b002_13142,5,0.329275,0.0787834,0.097125,0.079525,0.0738416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13183.3012,1,sw091b,13183.3012,0,4,5,0,e1
sw091b002_13142,5,0.3026167,0.087925,0.0794167,0.0684583,0.0668167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13183.9006,2,sw091b,13183.9006,0,4,5,0,e1
sw091b002_13142,5,0.33005,0.0874334,0.0935916,0.07655,0.072475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13187.9774,1,sw091b,13187.9774,0,4,5,0,e1
sw091b002_13142,5,0.3068,0.08705,0.080425,0.071225,0.0681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13188.5436,2,sw091b,13188.5436,0,4,5,0,e1
sw091b002_13142,5,0.334525,0.0869417,0.0953666,0.0777584,0.0744583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13192.6115,1,sw091b,13192.6115,0,4,5,0,e1
sw091b002_13142,5,0.309425,0.0833333,0.0869833,0.0728917,0.0662167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13193.3022,2,sw091b,13193.3022,0,4,5,0,e1
sw091b002_13142,5,0.3340666,0.0841,0.09925,0.079125,0.0715916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13197.0417,1,sw091b,13197.0417,0,4,5,0,e1
sw091b002_13142,5,0.312675,0.08765,0.0864,0.0725333,0.0660917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13198.0105,2,sw091b,13198.0105,0,4,5,0,e1
sw091b004_27401,5,1.3091671,0.4773941,0.4614572,0.1812129,0.1891029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27410.4753,3,sw091b,27410.4753,4,2,5,0,c5
sw091b004_27401,5,1.2568083,0.4567917,0.4266333,0.1760583,0.197325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27415.0289,2,sw091b,27415.0289,4,2,5,0,c5
sw091b004_27401,5,1.1865684,0.4445448,0.4028235,0.1663115,0.1728886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27416.072,3,sw091b,27416.072,4,2,5,0,c5
sw091b004_27401,5,0.9872217,0.3572056,0.3263938,0.1472528,0.1563695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27418.3065,3,sw091b,27418.3065,3,2,5,0,c4
sw091b004_27401,5,1.0861666,0.39275,0.3585166,0.1532917,0.1816083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27418.3861,2,sw091b,27418.3861,4,2,5,0,c5
sw091b004_27401,5,0.7494882,0.2328796,0.212328,0.1540729,0.1502077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27419.9484,3,sw091b,27419.9484,2,2,5,0,c3
sw091b004_27401,5,0.7831416,0.235925,0.2202916,0.163625,0.1633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27420.2027,2,sw091b,27420.2027,2,2,5,0,c3
sw091b004_27401,5,0.9017583,0.28955,0.2943416,0.1502,0.1676667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27423.7102,1,sw091b,27423.7102,2,2,5,0,c3
sw091b004_27401,6,0.8967975,0.3310854,0.2457149,0.0577222,0.1160325,0.1462425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27423.9997,2,sw091b,27423.9997,2,16,6,1,Q3
sw091b004_27401,5,0.9000833,0.3025,0.2880416,0.153475,0.1560667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27427.101,1,sw091b,27427.101,2,2,5,0,c3
sw091b004_27401,5,0.8996847,0.329874,0.2727454,0.1501442,0.1469211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27427.5305,2,sw091b,27427.5305,2,2,5,0,c3
sw091b004_27401,5,1.2454898,0.4632365,0.4272361,0.1727644,0.1822528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27435.4057,2,sw091b,27435.4057,4,2,5,0,c5
sw091b004_27401,5,0.6686917,0.0411084,0.2641666,0.168925,0.1944917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27435.5321,1,sw091b,27435.5321,2,15,5,0,p3
sw091b004_27401,7,1.5464328,0.4778457,0.3946147,0.1709696,0.1513017,0.1551017,0.1965994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27439.7951,2,sw091b,27439.7951,4,7,7,1,H5
sw091b004_27401,5,0.6097333,0.0693583,0.1556417,0.1593417,0.2253916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27442.0006,1,sw091b,27442.0006,1,15,5,0,p2
sw091b004_27401,5,1.1723302,0.4228444,0.4075694,0.1731279,0.1687885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27444.9509,2,sw091b,27444.9509,4,2,5,0,c5
sw091b004_27401,7,1.2227463,0.4461534,0.3427187,0.0881908,0.1493343,0.0957179,0.1006312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27449.1645,2,sw091b,27449.1645,4,7,7,0,h5
sw091b004_27401,5,1.1370206,0.4046084,0.3870362,0.1731213,0.1722547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27450.2866,1,sw091b,27450.2866,4,2,5,0,c5
sw091b004_27401,7,1.4303357,0.4440692,0.3166365,0.1098883,0.1482083,0.1512917,0.2602417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27454.1738,2,sw091b,27454.1738,4,7,7,0,h5
sw091b004_27401,8,1.51085,0.4267667,0.3170333,0.087975,0.1525167,0.138375,0.1824166,0.2057667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,27458.9791,2,sw091b,27458.9791,4,9,8,1,J5
sw091b004_28079,5,0.3117706,0.0884538,0.0844555,0.0728848,0.0659765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28085.4715,2,sw091b,28085.4715,0,4,5,0,e1
sw091b004_28079,5,0.3256328,0.1018078,0.0880083,0.0695334,0.0662833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28085.8213,1,sw091b,28085.8213,0,2,5,0,c1
sw091b004_28079,5,0.3324417,0.08455,0.096025,0.0795083,0.0723584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28090.7323,1,sw091b,28090.7323,0,4,5,0,e1
sw091b004_28079,5,0.299575,0.0802917,0.081725,0.07235,0.0652083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28092.6421,2,sw091b,28092.6421,0,4,5,0,e1
sw091b004_28079,5,0.3305666,0.0875167,0.0976166,0.07595,0.0694833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28096.5806,1,sw091b,28096.5806,0,4,5,0,e1
sw091b004_28079,5,0.3342667,0.09405,0.093925,0.0766417,0.06965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28102.7363,1,sw091b,28102.7363,0,4,5,0,e1
sw091b004_28079,5,0.296432,0.080582,0.0815916,0.0715834,0.062675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28103.5731,2,sw091b,28103.5731,0,4,5,0,e1
sw091b004_28079,5,0.3184667,0.08665,0.0866917,0.07285,0.072275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28107.8972,1,sw091b,28107.8972,0,4,5,0,e1
sw091b004_28079,5,0.3029917,0.086125,0.0841667,0.0706917,0.0620083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28108.6985,2,sw091b,28108.6985,0,4,5,0,e1
sw091b004_28079,5,0.3222083,0.085325,0.0895916,0.0763834,0.0709083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28112.487,1,sw091b,28112.487,0,4,5,0,e1
sw091b004_28079,5,0.7093778,0.207705,0.22213,0.150086,0.1294568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28112.7082,2,sw091b,28112.7082,2,2,5,0,c3
sw091b004_28079,5,0.7149315,0.2127911,0.2233901,0.1541904,0.1245599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28117.9849,2,sw091b,28117.9849,2,2,5,0,c3
sw091b004_28079,5,0.3090667,0.0824417,0.0873417,0.0714583,0.067825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28118.0971,1,sw091b,28118.0971,0,4,5,0,e1
sw091b004_28079,5,0.31685,0.0789917,0.088625,0.0758417,0.0733916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28123.0645,1,sw091b,28123.0645,0,4,5,0,e1
sw091b004_28079,5,0.7244977,0.215436,0.2204448,0.1568067,0.1318102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28123.1303,2,sw091b,28123.1303,2,2,5,0,c3
sw091b004_28079,5,0.7920166,0.2409833,0.2497667,0.16815,0.1331166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28127.7628,2,sw091b,28127.7628,2,2,5,0,c3
sw091b004_28079,5,0.3185666,0.0856416,0.08985,0.0746,0.068475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28130.8896,1,sw091b,28130.8896,0,4,5,0,e1
sw091b004_28079,5,0.797825,0.2371417,0.257975,0.169125,0.1335833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28132.4017,2,sw091b,28132.4017,2,2,5,0,c3
sw091b004_28079,5,0.3146167,0.0837167,0.0877333,0.074775,0.0683917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28134.9769,1,sw091b,28134.9769,0,4,5,0,e1
sw091b004_28079,5,0.3137584,0.081875,0.0846334,0.0751,0.07215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28139.195,1,sw091b,28139.195,0,4,5,0,e1
sw091b004_28148,5,0.3091833,0.0893167,0.0855,0.0715258,0.0628408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28151.8205,2,sw091b,28151.8205,0,4,5,0,e1
sw091b004_28148,5,0.3144167,0.0925083,0.0867334,0.0714,0.063775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28157.6992,2,sw091b,28157.6992,0,4,5,0,e1
sw091b004_28148,5,0.318625,0.0874417,0.0873167,0.0737833,0.0700833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28163.6613,2,sw091b,28163.6613,0,4,5,0,e1
sw091b004_28148,5,0.3228083,0.0918166,0.08795,0.0744834,0.0685583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28168.8686,2,sw091b,28168.8686,0,4,5,0,e1
sw091b004_28148,5,0.3312917,0.0900417,0.092525,0.0775416,0.0711834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28173.3237,2,sw091b,28173.3237,0,4,5,0,e1
sw091b004_28148,5,0.30735,0.07955,0.090925,0.0732084,0.0636666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28179.3855,2,sw091b,28179.3855,0,4,5,0,e1
sw091b004_28148,5,0.3137917,0.0853833,0.0886834,0.075006,0.064719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28188.1189,2,sw091b,28188.1189,0,4,5,0,e1
sw091b004_28148,6,0.2437333,0.04215,0.042775,0.0487833,0.048775,0.06125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28197.0459,2,sw091b,28197.0459,0,10,6,0,k1
